edad,sexo,altura_cm,peso_kg,nivel_actividad,objetivo,calorias_diarias,proteina_g,carbohidratos_g,grasas_g
50,hombre,172.2,82.8,muy_intenso,bajar,2652.6,198.9,265.3,88.4
39,hombre,180.9,105.2,sedentario,bajar,1891.2,141.8,189.1,63.0
35,hombre,151.5,69.9,sedentario,subir,2171.1,162.8,217.1,72.4
21,mujer,189.3,74.2,moderado,subir,2971.6,222.9,297.2,99.1
22,mujer,152.3,65.5,muy_intenso,bajar,2038.2,152.9,203.8,67.9
41,mujer,190.1,101.4,muy_intenso,bajar,2988.6,224.1,298.9,99.6
36,hombre,156.0,92.5,ligero,subir,2771.9,207.9,277.2,92.4
22,mujer,171.4,72.1,intenso,subir,3024.2,226.8,302.4,100.8
47,mujer,193.9,50.6,sedentario,bajar,1200,90.0,120.0,40.0
18,mujer,167.1,62.4,sedentario,mantener,1700.8,127.6,170.1,56.7
42,hombre,179.8,83.7,moderado,subir,3121.4,234.1,312.1,104.0
37,hombre,173.2,71.8,intenso,bajar,2295.4,172.2,229.5,76.5
36,hombre,194.9,91.1,intenso,bajar,2870.9,215.3,287.1,95.7
47,mujer,150.3,103.7,moderado,subir,2849.6,213.7,285.0,95.0
19,hombre,162.8,92.4,moderado,mantener,2869.8,215.2,287.0,95.7
29,mujer,154.8,97.7,moderado,subir,2939.7,220.5,294.0,98.0
65,hombre,189.1,46.8,ligero,bajar,1328.6,99.6,132.9,44.3
44,mujer,173.7,97.1,moderado,subir,2997.2,224.8,299.7,99.9
39,mujer,157.7,79.9,sedentario,mantener,1714.3,128.6,171.4,57.1
31,hombre,194.0,103.4,muy_intenso,mantener,3983.3,298.8,398.3,132.8
44,hombre,190.1,90.5,sedentario,mantener,2253.8,169.0,225.4,75.1
20,hombre,172.1,54.6,muy_intenso,subir,3300.6,247.5,330.1,110.0
63,hombre,156.9,63.4,muy_intenso,mantener,2478.8,185.9,247.9,82.6
49,hombre,192.8,103.0,muy_intenso,subir,4190.5,314.3,419.1,139.7
37,hombre,171.3,71.5,ligero,bajar,1707.7,128.1,170.8,56.9
62,hombre,165.2,73.3,sedentario,mantener,1752.6,131.4,175.3,58.4
24,mujer,192.4,91.4,moderado,bajar,2345.0,175.9,234.5,78.2
22,hombre,150.8,102.0,intenso,subir,3604.2,270.3,360.4,120.1
33,hombre,177.1,49.7,ligero,subir,2385.3,178.9,238.5,79.5
30,mujer,165.7,100.6,muy_intenso,subir,3688.2,276.6,368.8,122.9
28,mujer,188.6,106.7,muy_intenso,mantener,3695.0,277.1,369.5,123.2
42,mujer,187.0,64.6,sedentario,bajar,1232.5,92.4,123.2,41.1
63,mujer,166.0,89.8,sedentario,bajar,1251.4,93.9,125.1,41.7
61,hombre,151.6,68.5,moderado,mantener,2065.4,154.9,206.5,68.8
35,mujer,155.5,101.9,intenso,mantener,2854.7,214.1,285.5,95.2
54,mujer,181.1,64.5,moderado,mantener,2086.1,156.5,208.6,69.5
59,hombre,188.8,97.7,ligero,mantener,2567.1,192.5,256.7,85.6
58,mujer,150.5,91.8,moderado,subir,2581.8,193.6,258.2,86.1
64,mujer,152.9,106.8,sedentario,bajar,1351.1,101.3,135.1,45.0
58,hombre,166.4,85.1,intenso,mantener,2770.4,207.8,277.0,92.3
52,hombre,183.9,85.5,moderado,mantener,2711.5,203.4,271.2,90.4
55,mujer,177.7,83.6,ligero,bajar,1577.1,118.3,157.7,52.6
29,hombre,178.7,48.2,muy_intenso,bajar,2271.9,170.4,227.2,75.7
61,mujer,178.6,97.3,ligero,subir,2632.0,197.4,263.2,87.7
39,mujer,171.9,69.4,ligero,bajar,1442.0,108.2,144.2,48.1
26,mujer,194.6,69.4,sedentario,mantener,1943.1,145.7,194.3,64.8
29,hombre,166.5,89.4,sedentario,mantener,2153.5,161.5,215.4,71.8
62,mujer,166.3,89.8,muy_intenso,mantener,2786.1,209.0,278.6,92.9
46,hombre,185.8,83.9,sedentario,bajar,1630.3,122.3,163.0,54.3
43,mujer,159.3,67.6,intenso,bajar,1735.0,130.1,173.5,57.8
34,hombre,151.8,46.5,muy_intenso,mantener,2372.6,177.9,237.3,79.1
31,mujer,152.1,55.9,ligero,bajar,1200,90.0,120.0,40.0
23,mujer,189.8,50.8,intenso,subir,2846.5,213.5,284.6,94.9
54,mujer,173.6,56.1,sedentario,mantener,1458.0,109.3,145.8,48.6
34,mujer,155.6,101.9,muy_intenso,bajar,2654.9,199.1,265.5,88.5
45,mujer,181.4,77.1,sedentario,mantener,1822.5,136.7,182.2,60.8
57,mujer,158.8,45.1,ligero,mantener,1371.6,102.9,137.2,45.7
33,hombre,161.2,58.5,muy_intenso,subir,3121.8,234.1,312.2,104.1
39,hombre,164.4,63.9,muy_intenso,mantener,2805.3,210.4,280.5,93.5
26,mujer,182.6,66.9,sedentario,bajar,1323.1,99.2,132.3,44.1
26,mujer,173.4,85.9,sedentario,mantener,1982.1,148.7,198.2,66.1
25,mujer,160.5,67.4,ligero,mantener,1912.8,143.5,191.3,63.8
38,hombre,156.8,74.4,intenso,subir,3054.8,229.1,305.5,101.8
57,hombre,162.8,79.2,muy_intenso,bajar,2406.0,180.5,240.6,80.2
28,hombre,154.1,76.1,muy_intenso,subir,3419.3,256.5,341.9,114.0
62,hombre,186.4,57.3,sedentario,subir,2119.6,159.0,212.0,70.7
21,mujer,176.9,99.0,moderado,bajar,2335.9,175.2,233.6,77.9
55,mujer,165.9,48.3,ligero,subir,1890.3,141.8,189.0,63.0
43,hombre,169.2,88.3,moderado,subir,3082.3,231.2,308.2,102.7
44,mujer,182.0,74.7,moderado,bajar,1830.4,137.3,183.0,61.0
60,mujer,154.7,98.5,muy_intenso,bajar,2332.7,174.9,233.3,77.8
35,mujer,192.0,61.2,muy_intenso,bajar,2304.4,172.8,230.4,76.8
37,mujer,154.9,92.1,intenso,subir,3061.9,229.6,306.2,102.1
30,hombre,150.6,72.8,moderado,bajar,1862.6,139.7,186.3,62.1
24,mujer,165.7,97.6,muy_intenso,mantener,3288.2,246.6,328.8,109.6
58,mujer,178.0,47.4,sedentario,mantener,1362.6,102.2,136.3,45.4
32,hombre,178.5,102.5,ligero,mantener,2730.2,204.8,273.0,91.0
47,hombre,167.8,48.9,ligero,subir,2198.2,164.9,219.8,73.3
58,hombre,192.7,101.0,ligero,subir,3052.9,229.0,305.3,101.8
59,hombre,182.6,71.6,muy_intenso,bajar,2477.8,185.8,247.8,82.6
21,hombre,189.6,91.9,ligero,mantener,2755.5,206.7,275.6,91.8
55,mujer,180.4,55.8,ligero,mantener,1718.1,128.9,171.8,57.3
25,mujer,151.7,87.9,sedentario,bajar,1349.3,101.2,134.9,45.0
42,hombre,186.1,103.7,intenso,subir,3841.6,288.1,384.2,128.1
53,mujer,165.1,50.7,ligero,mantener,1530.2,114.8,153.0,51.0
29,mujer,189.4,101.2,ligero,mantener,2598.4,194.9,259.8,86.6
25,hombre,192.6,52.4,moderado,subir,2892.0,216.9,289.2,96.4
47,hombre,167.5,72.7,muy_intenso,mantener,2933.4,220.0,293.3,97.8
57,mujer,180.7,64.7,sedentario,subir,1996.5,149.7,199.6,66.5
36,mujer,183.8,75.7,ligero,mantener,2151.5,161.4,215.2,71.7
40,mujer,185.7,55.1,intenso,bajar,1829.8,137.2,183.0,61.0
51,mujer,179.5,49.6,moderado,bajar,1362.9,102.2,136.3,45.4
46,hombre,155.7,98.3,muy_intenso,mantener,3289.1,246.7,328.9,109.6
53,mujer,150.6,77.2,moderado,subir,2395.2,179.6,239.5,79.8
28,hombre,184.6,79.4,intenso,bajar,2627.0,197.0,262.7,87.6
59,hombre,170.5,103.8,intenso,mantener,3128.5,234.6,312.9,104.3
49,mujer,186.0,67.4,sedentario,subir,2116.6,158.7,211.7,70.6
22,mujer,175.5,68.8,muy_intenso,subir,3276.4,245.7,327.6,109.2
36,mujer,178.1,96.3,ligero,mantener,2385.8,178.9,238.6,79.5
54,mujer,180.1,86.0,ligero,bajar,1637.6,122.8,163.8,54.6
22,mujer,164.2,64.0,moderado,subir,2562.6,192.2,256.3,85.4
39,mujer,150.5,86.6,ligero,subir,2394.6,179.6,239.5,79.8
61,hombre,153.6,97.7,muy_intenso,mantener,3110.3,233.3,311.0,103.7
43,hombre,166.9,105.8,sedentario,mantener,2269.3,170.2,226.9,75.6
29,mujer,176.5,75.3,ligero,subir,2531.4,189.9,253.1,84.4
54,hombre,153.9,95.4,sedentario,bajar,1481.0,111.1,148.1,49.4
61,hombre,165.3,82.7,muy_intenso,bajar,2464.2,184.8,246.4,82.1
29,mujer,168.5,55.7,intenso,subir,2649.6,198.7,265.0,88.3
18,mujer,162.2,86.7,muy_intenso,bajar,2596.5,194.7,259.7,86.6
60,mujer,152.1,97.7,moderado,subir,2673.3,200.5,267.3,89.1
63,mujer,150.0,62.6,moderado,bajar,1200,90.0,120.0,40.0
21,mujer,180.9,98.4,moderado,subir,3265.4,244.9,326.5,108.8
43,hombre,182.3,81.0,muy_intenso,bajar,2804.8,210.4,280.5,93.5
23,mujer,175.8,106.8,intenso,mantener,3261.5,244.6,326.2,108.7
64,mujer,176.1,71.3,ligero,subir,2232.4,167.4,223.2,74.4
47,mujer,184.1,71.6,muy_intenso,subir,3194.2,239.6,319.4,106.5
26,mujer,178.8,96.4,intenso,mantener,3088.6,231.6,308.9,103.0
57,hombre,189.5,50.0,sedentario,mantener,1685.2,126.4,168.5,56.2
23,mujer,194.4,92.2,muy_intenso,mantener,3535.9,265.2,353.6,117.9
35,mujer,178.7,50.3,moderado,subir,2390.0,179.3,239.0,79.7
21,mujer,168.7,52.0,sedentario,mantener,1570.0,117.8,157.0,52.3
44,mujer,190.2,100.5,intenso,bajar,2627.0,197.0,262.7,87.6
43,hombre,168.8,78.1,sedentario,subir,2351.2,176.3,235.1,78.4
31,hombre,167.1,85.6,sedentario,bajar,1600.4,120.0,160.0,53.3
32,mujer,174.3,63.0,sedentario,mantener,1678.0,125.9,167.8,55.9
22,hombre,150.4,84.0,moderado,subir,2996.2,224.7,299.6,99.9
37,hombre,184.2,86.9,intenso,subir,3574.4,268.1,357.4,119.1
64,hombre,166.3,73.9,ligero,mantener,2012.1,150.9,201.2,67.1
19,mujer,191.8,73.0,sedentario,subir,2407.3,180.5,240.7,80.2
38,mujer,155.6,49.9,sedentario,subir,1744.6,130.8,174.5,58.2
27,mujer,186.9,75.6,ligero,bajar,1738.7,130.4,173.9,58.0
45,hombre,171.0,95.0,moderado,subir,3188.1,239.1,318.8,106.3
41,mujer,164.3,61.3,ligero,mantener,1751.6,131.4,175.2,58.4
19,hombre,152.3,51.8,sedentario,mantener,1655.8,124.2,165.6,55.2
31,mujer,153.6,103.3,intenso,subir,3292.8,247.0,329.3,109.8
44,mujer,191.7,62.7,moderado,mantener,2238.4,167.9,223.8,74.6
36,hombre,191.7,105.3,sedentario,mantener,2491.3,186.9,249.1,83.0
23,hombre,157.7,55.1,moderado,bajar,1711.3,128.3,171.1,57.0
46,hombre,187.7,89.4,muy_intenso,mantener,3500.0,262.5,350.0,116.7
29,hombre,157.0,68.9,muy_intenso,subir,3307.5,248.1,330.7,110.2
33,hombre,183.1,70.3,sedentario,subir,2424.8,181.9,242.5,80.8
41,mujer,169.2,81.5,sedentario,subir,2207.8,165.6,220.8,73.6
47,mujer,169.8,94.9,sedentario,subir,2337.1,175.3,233.7,77.9
48,mujer,165.1,97.7,ligero,bajar,1710.8,128.3,171.1,57.0
47,hombre,150.3,50.6,muy_intenso,subir,2709.2,203.2,270.9,90.3
47,hombre,173.4,82.2,moderado,bajar,2097.4,157.3,209.7,69.9
61,hombre,160.9,47.6,ligero,mantener,1624.7,121.9,162.5,54.2
47,mujer,183.8,85.1,moderado,mantener,2485.8,186.4,248.6,82.9
22,mujer,191.3,105.8,intenso,mantener,3420.0,256.5,342.0,114.0
46,hombre,185.0,52.0,sedentario,bajar,1241.5,93.1,124.2,41.4
29,hombre,184.6,75.5,intenso,bajar,2551.1,191.3,255.1,85.0
57,hombre,158.8,73.8,intenso,subir,2902.1,217.7,290.2,96.7
61,hombre,170.1,61.7,moderado,bajar,1639.2,122.9,163.9,54.6
36,hombre,167.0,64.1,moderado,mantener,2340.1,175.5,234.0,78.0
25,hombre,151.7,98.1,muy_intenso,subir,3837.3,287.8,383.7,127.9
61,mujer,166.3,89.5,moderado,subir,2676.0,200.7,267.6,89.2
54,mujer,176.1,52.9,intenso,bajar,1567.6,117.6,156.8,52.3
47,mujer,188.6,66.0,moderado,mantener,2236.3,167.7,223.6,74.5
43,mujer,192.1,76.5,sedentario,bajar,1407.5,105.6,140.8,46.9
32,mujer,188.0,63.5,intenso,bajar,2068.5,155.1,206.9,69.0
62,hombre,163.4,93.5,intenso,subir,3248.4,243.6,324.8,108.3
25,mujer,155.4,69.3,sedentario,subir,2053.9,154.0,205.4,68.5
60,hombre,172.3,101.1,moderado,mantener,2779.0,208.4,277.9,92.6
47,hombre,194.5,51.2,ligero,subir,2459.2,184.4,245.9,82.0
26,mujer,171.6,63.2,moderado,subir,2590.9,194.3,259.1,86.4
54,mujer,166.7,97.6,ligero,subir,2582.0,193.6,258.2,86.1
51,hombre,150.8,69.8,sedentario,subir,2068.6,155.1,206.9,69.0
25,hombre,187.6,62.7,moderado,subir,3003.2,225.2,300.3,100.1
43,mujer,183.6,105.9,ligero,subir,2916.9,218.8,291.7,97.2
42,mujer,162.0,103.9,moderado,bajar,2104.8,157.9,210.5,70.2
54,mujer,172.2,57.0,ligero,bajar,1200,90.0,120.0,40.0
52,hombre,178.5,89.2,sedentario,subir,2503.2,187.7,250.3,83.4
32,mujer,170.2,62.3,muy_intenso,mantener,2594.9,194.6,259.5,86.5
33,mujer,167.8,45.7,intenso,bajar,1535.1,115.1,153.5,51.2
21,hombre,174.2,89.4,ligero,bajar,2088.8,156.7,208.9,69.6
44,mujer,167.8,106.5,sedentario,bajar,1579.3,118.4,157.9,52.6
21,mujer,173.4,101.3,muy_intenso,mantener,3478.4,260.9,347.8,115.9
30,hombre,185.8,85.7,moderado,mantener,2903.5,217.8,290.4,96.8
49,hombre,172.5,51.8,ligero,subir,2264.7,169.9,226.5,75.5
30,mujer,157.8,58.4,intenso,mantener,2172.2,162.9,217.2,72.4
36,hombre,163.5,58.0,muy_intenso,bajar,2211.1,165.8,221.1,73.7
52,mujer,185.6,64.4,moderado,subir,2543.7,190.8,254.4,84.8
40,hombre,155.4,49.9,muy_intenso,mantener,2423.0,181.7,242.3,80.8
47,hombre,159.0,68.7,intenso,bajar,2002.5,150.2,200.3,66.8
32,hombre,173.0,105.8,ligero,bajar,2228.3,167.1,222.8,74.3
60,mujer,164.9,71.8,intenso,subir,2621.2,196.6,262.1,87.4
60,mujer,174.8,75.4,muy_intenso,mantener,2632.4,197.4,263.2,87.7
25,mujer,180.9,56.6,sedentario,mantener,1692.8,127.0,169.3,56.4
64,mujer,159.5,69.8,moderado,mantener,1881.5,141.1,188.2,62.7
40,mujer,167.2,92.5,sedentario,mantener,1930.8,144.8,193.1,64.4
52,mujer,161.8,53.0,ligero,mantener,1540.3,115.5,154.0,51.3
47,hombre,158.4,97.1,moderado,bajar,2183.1,163.7,218.3,72.8
51,mujer,182.6,107.6,moderado,subir,3191.9,239.4,319.2,106.4
24,hombre,151.3,94.9,sedentario,subir,2535.5,190.2,253.6,84.5
35,hombre,156.1,78.6,muy_intenso,subir,3424.1,256.8,342.4,114.1
50,hombre,184.3,94.4,intenso,mantener,3192.8,239.5,319.3,106.4
18,hombre,183.4,68.3,sedentario,mantener,2093.1,157.0,209.3,69.8
28,hombre,159.5,105.4,moderado,subir,3369.6,252.7,337.0,112.3
37,hombre,191.7,66.5,muy_intenso,subir,3597.9,269.8,359.8,119.9
21,hombre,187.2,61.9,muy_intenso,bajar,2709.1,203.2,270.9,90.3
19,hombre,180.7,81.6,moderado,mantener,2875.8,215.7,287.6,95.9
54,hombre,160.3,51.7,sedentario,subir,1904.6,142.8,190.5,63.5
59,hombre,188.7,106.4,ligero,mantener,2685.9,201.4,268.6,89.5
33,hombre,181.5,102.4,sedentario,bajar,1898.0,142.4,189.8,63.3
29,mujer,177.7,105.1,muy_intenso,subir,3925.7,294.4,392.6,130.9
29,hombre,167.8,62.2,muy_intenso,bajar,2408.4,180.6,240.8,80.3
58,hombre,176.3,56.5,ligero,bajar,1400.1,105.0,140.0,46.7
33,mujer,187.8,76.0,ligero,mantener,2210.7,165.8,221.1,73.7
48,mujer,187.3,97.3,moderado,bajar,2201.1,165.1,220.1,73.4
41,hombre,192.1,69.9,sedentario,mantener,2039.5,153.0,204.0,68.0
58,hombre,175.7,68.5,sedentario,mantener,1797.8,134.8,179.8,59.9
42,hombre,163.5,64.2,moderado,bajar,1761.3,132.1,176.1,58.7
18,hombre,156.8,49.2,sedentario,mantener,1664.4,124.8,166.4,55.5
20,hombre,178.4,86.2,moderado,mantener,2917.1,218.8,291.7,97.2
28,hombre,193.5,107.8,sedentario,subir,2982.8,223.7,298.3,99.4
55,mujer,190.6,59.8,sedentario,bajar,1200,90.0,120.0,40.0
64,mujer,150.8,66.2,muy_intenso,mantener,2134.7,160.1,213.5,71.2
32,hombre,151.1,106.6,intenso,subir,3600.5,270.0,360.1,120.0
20,hombre,185.0,92.3,intenso,mantener,3422.8,256.7,342.3,114.1
58,hombre,178.1,100.9,ligero,mantener,2526.0,189.5,252.6,84.2
50,hombre,182.4,55.3,intenso,subir,2897.8,217.3,289.8,96.6
63,mujer,182.9,56.4,sedentario,subir,1877.3,140.8,187.7,62.6
52,mujer,187.4,47.1,ligero,mantener,1679.2,125.9,167.9,56.0
58,mujer,168.3,68.9,sedentario,subir,1947.8,146.1,194.8,64.9
38,hombre,157.5,69.9,sedentario,bajar,1298.0,97.4,129.8,43.3
65,mujer,162.9,91.6,intenso,mantener,2498.0,187.4,249.8,83.3
26,hombre,182.0,59.3,ligero,mantener,2207.6,165.6,220.8,73.6
49,mujer,190.9,68.7,ligero,bajar,1526.9,114.5,152.7,50.9
30,hombre,159.6,57.2,muy_intenso,subir,3106.5,233.0,310.7,103.6
59,hombre,172.0,106.9,intenso,bajar,2698.2,202.4,269.8,89.9
52,hombre,152.1,91.3,muy_intenso,bajar,2556.4,191.7,255.6,85.2
27,mujer,171.8,82.4,muy_intenso,mantener,3043.3,228.2,304.3,101.4
44,hombre,150.6,84.2,moderado,subir,2830.8,212.3,283.1,94.4
29,hombre,191.3,82.3,muy_intenso,bajar,3069.4,230.2,306.9,102.3
46,mujer,168.3,99.1,ligero,bajar,1771.3,132.8,177.1,59.0
20,mujer,173.2,94.4,sedentario,subir,2518.6,188.9,251.9,84.0
54,mujer,155.0,103.6,sedentario,mantener,1888.5,141.6,188.9,62.9
47,mujer,160.6,83.4,moderado,subir,2634.7,197.6,263.5,87.8
18,mujer,167.6,108.2,intenso,mantener,3240.4,243.0,324.0,108.0
34,mujer,163.5,104.0,moderado,subir,3082.9,231.2,308.3,102.8
50,hombre,185.5,91.7,sedentario,subir,2597.7,194.8,259.8,86.6
53,hombre,151.2,57.9,moderado,mantener,1959.2,146.9,195.9,65.3
52,mujer,164.1,82.3,ligero,bajar,1463.0,109.7,146.3,48.8
19,hombre,194.2,85.1,moderado,mantener,3060.9,229.6,306.1,102.0
33,mujer,154.5,45.7,muy_intenso,bajar,1583.6,118.8,158.4,52.8
62,mujer,183.6,60.5,ligero,bajar,1262.1,94.7,126.2,42.1
53,mujer,150.9,56.0,intenso,mantener,1858.0,139.4,185.8,61.9
38,mujer,162.1,74.2,sedentario,subir,2084.9,156.4,208.5,69.5
38,hombre,170.0,66.7,muy_intenso,mantener,2934.5,220.1,293.5,97.8
53,mujer,155.8,67.0,intenso,subir,2500.6,187.5,250.1,83.4
46,hombre,180.8,80.9,intenso,subir,3356.7,251.7,335.7,111.9
28,hombre,161.5,72.9,muy_intenso,subir,3446.4,258.5,344.6,114.9
46,hombre,172.2,92.2,muy_intenso,subir,3769.2,282.7,376.9,125.6
61,hombre,164.7,78.9,ligero,bajar,1587.8,119.1,158.8,52.9
42,mujer,194.2,99.1,sedentario,subir,2600.5,195.0,260.1,86.7
30,mujer,154.0,67.4,ligero,subir,2222.6,166.7,222.3,74.1
36,hombre,190.1,81.4,intenso,bajar,2651.8,198.9,265.2,88.4
55,mujer,174.5,58.0,moderado,mantener,1913.7,143.5,191.4,63.8
43,hombre,164.0,108.8,muy_intenso,subir,4015.7,301.2,401.6,133.9
24,mujer,177.4,72.9,moderado,bajar,1913.0,143.5,191.3,63.8
57,hombre,185.9,70.7,sedentario,bajar,1406.6,105.5,140.7,46.9
35,mujer,165.9,53.7,moderado,bajar,1418.7,106.4,141.9,47.3
32,hombre,190.9,97.1,intenso,bajar,2965.7,222.4,296.6,98.9
48,mujer,158.2,50.5,sedentario,subir,1711.3,128.3,171.1,57.0
43,hombre,171.7,51.3,ligero,mantener,1892.2,141.9,189.2,63.1
35,mujer,193.5,71.4,ligero,mantener,2182.6,163.7,218.3,72.8
52,mujer,172.6,104.8,moderado,subir,3043.9,228.3,304.4,101.5
22,hombre,164.7,92.5,sedentario,subir,2619.2,196.4,261.9,87.3
48,mujer,162.6,108.7,moderado,mantener,2638.5,197.9,263.8,87.9
33,hombre,193.5,82.4,ligero,mantener,2575.9,193.2,257.6,85.9
33,hombre,186.0,104.9,moderado,subir,3579.8,268.5,358.0,119.3
53,hombre,191.9,73.5,sedentario,mantener,2009.2,150.7,200.9,67.0
52,mujer,167.6,81.1,moderado,mantener,2228.1,167.1,222.8,74.3
44,mujer,194.1,50.2,muy_intenso,bajar,2034.8,152.6,203.5,67.8
64,hombre,178.9,81.0,moderado,bajar,2000.3,150.0,200.0,66.7
61,mujer,184.9,106.8,sedentario,bajar,1609.2,120.7,160.9,53.6
49,hombre,175.5,81.7,muy_intenso,bajar,2680.4,201.0,268.0,89.3
31,mujer,169.0,55.2,muy_intenso,mantener,2455.3,184.1,245.5,81.8
64,hombre,178.4,106.6,muy_intenso,mantener,3545.4,265.9,354.5,118.2
57,mujer,166.8,66.5,moderado,bajar,1455.3,109.1,145.5,48.5
37,hombre,165.1,105.8,ligero,bajar,2126.1,159.5,212.6,70.9
59,mujer,184.3,76.7,muy_intenso,bajar,2279.5,171.0,227.9,76.0
61,hombre,152.6,62.5,sedentario,subir,1934.5,145.1,193.5,64.5
46,mujer,178.0,76.6,intenso,mantener,2565.9,192.4,256.6,85.5
65,mujer,176.8,93.5,moderado,mantener,2408.7,180.7,240.9,80.3
59,hombre,178.6,94.3,moderado,subir,3142.3,235.7,314.2,104.7
25,hombre,194.3,95.1,intenso,bajar,3028.3,227.1,302.8,100.9
50,mujer,163.8,55.4,muy_intenso,subir,2616.8,196.3,261.7,87.2
65,mujer,157.8,106.2,sedentario,subir,2274.7,170.6,227.5,75.8
42,mujer,194.1,88.1,ligero,mantener,2369.3,177.7,236.9,79.0
45,hombre,191.5,49.6,ligero,subir,2425.2,181.9,242.5,80.8
20,hombre,154.3,52.4,intenso,subir,2803.6,210.3,280.4,93.5
41,mujer,155.3,67.2,moderado,subir,2378.8,178.4,237.9,79.3
26,mujer,187.9,59.0,moderado,subir,2683.7,201.3,268.4,89.5
48,hombre,194.3,69.9,intenso,subir,3295.2,247.1,329.5,109.8
41,hombre,177.0,48.0,ligero,mantener,1906.1,143.0,190.6,63.5
31,hombre,179.3,48.0,ligero,subir,2394.6,179.6,239.5,79.8
46,mujer,189.9,61.9,sedentario,subir,2097.8,157.3,209.8,69.9
23,hombre,157.8,48.7,intenso,subir,2751.6,206.4,275.2,91.7
54,hombre,191.1,69.4,sedentario,subir,2348.1,176.1,234.8,78.3
32,mujer,152.5,81.3,muy_intenso,bajar,2245.7,168.4,224.6,74.9
22,mujer,191.2,94.5,ligero,bajar,2069.9,155.2,207.0,69.0
40,mujer,156.2,58.7,muy_intenso,mantener,2284.3,171.3,228.4,76.1
52,hombre,172.0,76.1,intenso,subir,3127.2,234.5,312.7,104.2
46,hombre,169.1,81.9,ligero,bajar,1770.0,132.7,177.0,59.0
35,hombre,171.7,46.5,moderado,mantener,2120.6,159.0,212.1,70.7
36,hombre,160.9,75.5,ligero,mantener,2180.2,163.5,218.0,72.7
39,hombre,170.4,55.0,sedentario,subir,2110.0,158.2,211.0,70.3
30,mujer,179.8,56.2,intenso,mantener,2371.4,177.9,237.1,79.0
38,hombre,176.0,53.4,muy_intenso,mantener,2753.1,206.5,275.3,91.8
21,hombre,181.8,91.4,moderado,mantener,3022.9,226.7,302.3,100.8
56,mujer,164.7,102.9,ligero,mantener,2223.9,166.8,222.4,74.1
41,hombre,179.8,60.2,sedentario,mantener,1830.9,137.3,183.1,61.0
31,mujer,160.8,64.6,sedentario,mantener,1602.0,120.1,160.2,53.4
65,mujer,190.6,53.9,ligero,mantener,1710.8,128.3,171.1,57.0
54,hombre,165.5,45.9,muy_intenso,bajar,1833.9,137.5,183.4,61.1
27,mujer,170.5,57.7,intenso,bajar,1822.9,136.7,182.3,60.8
52,hombre,190.9,75.8,moderado,subir,3029.0,227.2,302.9,101.0
19,mujer,159.6,76.2,intenso,bajar,2093.5,157.0,209.4,69.8
46,mujer,161.5,52.2,intenso,subir,2367.1,177.5,236.7,78.9
25,hombre,158.0,68.8,sedentario,subir,2266.6,170.0,226.7,75.6
46,mujer,189.5,108.9,moderado,subir,3317.7,248.8,331.8,110.6
29,hombre,187.2,63.8,sedentario,bajar,1501.6,112.6,150.2,50.1
31,hombre,153.0,64.5,moderado,mantener,2249.4,168.7,224.9,75.0
56,mujer,164.8,61.8,muy_intenso,subir,2693.3,202.0,269.3,89.8
59,hombre,163.6,61.0,sedentario,subir,2011.0,150.8,201.1,67.0
37,mujer,169.4,79.1,moderado,mantener,2330.8,174.8,233.1,77.7
47,hombre,194.2,93.4,muy_intenso,bajar,3143.7,235.8,314.4,104.8
36,mujer,188.7,94.5,sedentario,subir,2540.0,190.5,254.0,84.7
32,mujer,175.7,97.3,moderado,subir,3112.7,233.5,311.3,103.8
49,hombre,163.8,58.7,muy_intenso,bajar,2104.4,157.8,210.4,70.1
54,mujer,193.4,59.1,ligero,mantener,1882.0,141.2,188.2,62.7
56,mujer,168.2,87.4,sedentario,mantener,1781.1,133.6,178.1,59.4
43,mujer,194.8,65.2,intenso,subir,2976.3,223.2,297.6,99.2
41,mujer,175.1,65.0,intenso,bajar,1877.7,140.8,187.8,62.6
20,hombre,159.4,94.5,ligero,mantener,2538.6,190.4,253.9,84.6
50,hombre,177.7,87.5,ligero,bajar,1893.4,142.0,189.3,63.1
60,mujer,168.3,46.1,intenso,mantener,1814.5,136.1,181.4,60.5
23,mujer,161.2,68.1,sedentario,subir,2095.0,157.1,209.5,69.8
22,mujer,154.1,105.5,ligero,subir,2802.3,210.2,280.2,93.4
38,mujer,180.9,86.4,muy_intenso,bajar,2622.9,196.7,262.3,87.4
62,mujer,170.0,79.4,sedentario,bajar,1200,90.0,120.0,40.0
51,hombre,188.2,100.0,muy_intenso,bajar,3159.9,237.0,316.0,105.3
54,hombre,178.4,94.6,ligero,bajar,1969.5,147.7,197.0,65.7
18,mujer,190.7,59.2,intenso,subir,3044.2,228.3,304.4,101.5
21,mujer,191.7,61.6,sedentario,subir,2257.8,169.3,225.8,75.3
63,hombre,158.9,55.6,sedentario,bajar,1200,90.0,120.0,40.0
35,hombre,162.4,86.5,muy_intenso,bajar,2749.0,206.2,274.9,91.6
56,mujer,179.0,58.1,intenso,mantener,2171.3,162.9,217.1,72.4
57,hombre,168.0,98.5,ligero,mantener,2413.1,181.0,241.3,80.4
28,hombre,163.1,93.9,ligero,mantener,2507.1,188.0,250.7,83.6
54,hombre,150.1,50.2,muy_intenso,subir,2632.7,197.5,263.3,87.8
50,mujer,156.9,67.1,ligero,subir,2105.9,157.9,210.6,70.2
